GPS time,iTOW,EKF Raw Z Gyro,EKF Raw X Gyro,EKF Raw Y Gyro,EKF Raw X Accel,EKF Raw Y Accel,EKF Raw Z Accel
2022:121765.400,121765.4,,,,,,
,121765.6,,,,,,
,121765.8,-3.16,-0.76,0.61,1.46,-0.1,10.19
2022:121766.000,121766,-2.21,-2.18,-1.05,1.25,0.01,10.03
2022:121766.200,121766.2,,,,,,
,121766.4,,,,,,
,121766.6,2.67,-2.86,0.01,1.52,-0.98,10.93
2022:121766.800,121766.8,0.93,-0.62,0.62,1.03,-0.83,9.43
2022:121767.000,121767,2.94,-0.58,-1.04,1.35,-1,10.46
2022:121767.200,121767.2,,,,,,
2022:121767.400,121767.4,3.38,-0.43,-1.53,1.35,-0.83,10.92
2022:121767.600,121767.6,2.06,2.06,0.87,1.11,-0.73,9.71
,121767.8,1.26,-1.86,-0.03,1.29,-0.93,10.81
,121768,1.37,3.98,0.58,1.08,-0.57,9.54
2022:121768.200,121768.2,1.47,-1.89,-0.74,1.37,-0.66,10.98
2022:121768.400,121768.4,-0.22,3.43,1.17,0.92,-0.44,9.24
,121768.6,-0.54,-0.77,0.44,1.42,-0.32,11.35
2022:121768.800,121768.8,-0.45,0.47,2.85,1.09,-0.32,9.6
,121769,,,,,,
2022:121769.200,121769.2,-0.09,-0.45,-0.53,1.26,-0.17,10.29
2022:121769.400,121769.4,1.01,-1.96,-4.05,1.76,-0.62,10.44
2022:121769.600,121769.6,-2.1,0.59,1.19,1.67,-0.3,9.8
,121769.8,,,,,,
2022:121770.000,121770,0.28,-0.58,0.38,1.71,-0.7,10.22
,121770.2,,,,,,
,121770.4,,,,,,
,121770.6,1.98,-0.53,-1.88,1.78,-0.86,9.45
,121770.8,1.97,1.15,0.15,1.64,-0.68,9.61
2022:121771.000,121771,1.92,-1.39,-1.65,1.79,-0.92,9.82
,121771.2,1,2.47,2.14,1.64,-0.73,10.21
2022:121771.400,121771.4,0.83,-0.83,-0.48,1.67,-0.44,10.27
2022:121771.600,121771.6,1.02,-0.12,-1.11,1.75,-0.48,9.78
2022:121771.800,121771.8,-0.34,0.89,1.52,1.71,-0.21,10.38
2022:121772.000,121772,-0.03,-0.39,-0.65,1.82,-0.4,10.23
2022:121772.200,121772.2,-0.76,0.25,0.75,1.54,-0.16,9.97
,121772.4,-1.03,0.06,0.42,1.45,-0.32,10.26
,121772.6,-0.4,0,-0.2,1.29,-0.21,9.94
2022:121772.800,121772.8,-0.51,0.15,1.43,1.22,-0.51,10.37
,121773,0.03,-1.19,-0.46,1.16,-0.4,10.33
,121773.2,-1.58,2.36,1.91,0.77,-0.25,10.28
2022:121773.400,121773.4,0.89,-2.13,-1.21,1.12,-0.42,10.43
2022:121773.600,121773.6,1.33,-1.74,0.7,0.99,-0.39,10.21
2022:121773.800,121773.8,-0.89,-3.56,-0.89,1.13,-0.48,10.73
2022:121774.000,121774,0.1,0.78,1.46,1.06,-0.62,9.99
2022:121774.200,121774.2,1.08,-1.3,-1.22,1.34,-0.56,10.31
2022:121774.400,121774.4,1.08,1.32,1.24,1.36,-0.59,10.14
2022:121774.600,121774.6,-0.01,-0.6,-1.25,1.42,-0.29,10.23
,121774.8,-0.08,0.05,0.44,1.34,-0.28,9.92
2022:121775.000,121775,-1.51,0.28,-1.32,1.56,-0.34,10.36
2022:121775.200,121775.2,-2.38,0.57,1.81,0.92,0.03,9.99
,121775.4,-1.73,-2.36,-1.11,1.08,-0.39,10.42
2022:121775.600,121775.6,-3.09,1.16,0.5,1.15,-0.2,9.97
2022:121775.800,121775.8,0.05,-4.12,-1.38,1.45,-0.31,11.15
,121776,-1.43,-0.06,1.23,0.86,-0.53,9.67
,121776.2,-1.09,-0.37,-0.98,0.86,-0.63,9.63
2022:121776.400,121776.4,-0.33,-0.62,0.51,0.88,-0.09,10.05
2022:121776.600,121776.6,-1.38,-1.77,-1.95,1.26,-0.08,10.58
,121776.8,-0.9,0.67,-0.09,0.84,-0.21,9.82
,121777,-1.51,-0.86,-0.64,1.18,-0.26,10.73
,121777.2,-1.37,1.04,-0.36,0.89,-0.17,9.68
2022:121777.400,121777.4,-1.32,-0.7,0.67,1.23,-0.35,11
,121777.6,-1.48,0.16,-0.31,0.86,-0.54,9.48
2022:121777.800,121777.8,-1.07,-0.53,0.94,1.25,-0.24,11.02
,121778,-0.42,-1.52,-0.74,0.97,-0.48,9.77
,121778.2,-1.29,-0.26,0.44,1.2,-0.43,10.88
,121778.4,-1.48,-1.16,0.6,0.94,-0.4,10.09
2022:121778.600,121778.6,-1.11,-1,0.64,1.15,-0.24,10.42
2022:121778.800,121778.8,-0.94,-1.81,-1.42,0.91,-0.35,10.15
2022:121779.000,121779,-1.39,-0.34,0.72,1.09,-0.27,10.44
2022:121779.200,121779.2,-1.13,-1.06,-2.1,0.93,-0.25,9.91
,121779.4,-1.38,0.39,1.12,1.14,-0.33,10.7
2022:121779.600,121779.6,-0.69,-0.62,-1.76,0.97,-0.41,9.65
2022:121779.800,121779.8,-0.59,0.78,1.82,1.14,-0.52,10.62
2022:121780.000,121780,-0.27,-0.49,-1.26,1.08,-0.44,9.91
2022:121780.200,121780.2,-0.43,0.8,1.62,1.09,-0.33,10.52
2022:121780.400,121780.4,-0.59,-0.76,-1.77,1.25,-0.37,10.41
,121780.6,-0.63,1.08,1.51,0.59,-0.3,10.21
,121780.8,-0.19,-1.64,-1.47,0.8,-0.38,10.53
,121781,-0.05,0.62,0.36,0.76,-0.53,10.03
2022:121781.200,121781.2,0.26,-0.66,-1.09,0.9,-0.41,10.62
2022:121781.400,121781.4,0.54,-0.42,-0.16,0.58,-0.49,10.19
,121781.6,-0.24,0.19,-0.29,0.75,-0.49,10.4
2022:121781.800,121781.8,-0.19,-0.03,0.65,0.4,-0.37,10.19
2022:121782.000,121782,0.47,-0.55,-0.21,0.58,-0.55,10.43
2022:121782.200,121782.2,-0.13,-0.46,-0.41,0.5,-0.35,10.33
,121782.4,0.62,-0.26,0.33,0.71,-0.45,10.15
2022:121782.600,121782.6,0.16,-0.76,-2.27,1.22,-0.26,10.55
,121782.8,-0.07,-1.4,-0.72,1.36,-0.28,10.66
2022:121783.000,121783,0.12,0.92,0.18,0.83,-0.31,9.83
2022:121783.200,121783.2,0.16,-0.4,-0.9,1,-0.21,10.29
2022:121783.400,121783.4,-2.24,-0.65,-0.29,0.9,-0.22,9.97
,121783.6,-1.28,-0.35,1.13,1.08,-0.22,10.57
,121783.8,-0.98,-0.51,-1.05,1.01,-0.17,10.32
2022:121784.000,121784,-1.62,0.58,1.34,0.99,-0.09,10.11
,121784.2,-1.69,-0.92,-1.63,1.14,0.01,10.51
,121784.4,-1.36,-0.29,0.47,1.2,0.01,10.33
,121784.6,-1.12,-1.15,-1.46,1.28,-0.08,10.14
2022:121784.800,121784.8,-1.04,0.24,-0.95,1.48,0,10.62
2022:121785.000,121785,-0.89,-0.86,0.33,1.23,-0.09,9.82
,121785.2,-0.8,-1.79,-0.99,1.62,-0.13,10.64
2022:121785.400,121785.4,-1.53,-0.23,-0.35,1.59,-0.03,10.24
,121785.6,-1.84,-0.42,0.46,1.96,-0.08,10.28
2022:121785.800,121785.8,-2.43,0.59,-0.61,1.82,0,9.85
2022:121786.000,121786,-2.62,-0.13,1.32,2.12,0.31,10.72
,121786.2,-2.02,-1.91,-2.82,1.99,0.06,9.47
2022:121786.400,121786.4,-4.59,6.88,1.06,1.53,0.49,10.79
2022:121786.600,121786.6,-0.29,-2.01,-4.06,0.84,0.08,9.12
,121786.8,-2.91,2.11,1.02,1.4,0.44,10.68
2022:121787.000,121787,-1.87,3.11,-4.69,1.67,-0.13,9.18
,121787.2,-2.36,-2.57,4.35,1.18,0.27,10.25
2022:121787.400,121787.4,0.32,-2.54,-3.82,1.28,0.17,10.71
2022:121787.600,121787.6,-1.21,-1.3,-0.37,1.24,-0.16,9.81
,121787.8,0.01,-1.01,-2.09,1.6,-0.25,10.29
2022:121788.000,121788,-0.22,-0.72,0.05,1.4,-0.31,9.91
,121788.2,0.4,-1.96,-1.67,1.86,-0.44,10.77
2022:121788.400,121788.4,0.68,-1.06,0.36,1.57,-0.42,9.96
2022:121788.600,121788.6,0.81,-2.39,-0.97,1.73,-0.35,10.12
,121788.8,1.4,-1.31,-1.52,1.67,-0.51,10.32
,121789,0.6,-1.48,-0.28,2.01,-0.44,10.52
2022:121789.200,121789.2,1.25,-0.53,0.28,1.6,-0.52,9.82
,121789.4,1.19,-0.81,0.14,2.04,-0.39,10.77
2022:121789.600,121789.6,3.06,-1.81,-0.97,1.83,-0.62,10.17
2022:121789.800,121789.8,3.29,-0.65,-1.98,2.21,-0.96,10.12
,121790,4.07,-0.2,0.07,1.94,-0.91,10.32
2022:121790.200,121790.2,5.54,-0.74,0.23,1.76,-1.2,10.35
2022:121790.400,121790.4,6.27,1.04,0.86,1.6,-1.34,10.16
2022:121790.600,121790.6,7.22,0.69,0.6,1.39,-1.45,10.2
,121790.8,7.03,1.19,0.42,1.39,-1.48,10.11
2022:121791.000,121791,7.86,1.12,-1.36,1.21,-1.38,9.86
,121791.2,,,,,,
2022:121791.400,121791.4,9.16,1.77,-0.59,1.29,-1.35,9.91
2022:121791.600,121791.6,10.04,0.41,-1.96,1.34,-1.4,10.01
2022:121791.800,121791.8,9.53,1.43,1.16,1.28,-1.21,10.53
,121792,10.33,-0.93,-3.15,1.28,-1.33,9.95
2022:121792.200,121792.2,9.61,1.04,-0.38,1.47,-1.39,10.42
,121792.4,9.77,1.52,-1.62,1.29,-1.13,10.04
2022:121792.600,121792.6,11,-0.49,0.29,1.38,-1.49,10.18
,121792.8,9.41,0.54,-4.24,1.24,-1.77,9.66
,121793,9.41,3,1.41,1.43,-1.23,10.38
,121793.2,10.34,1.39,-0.11,1.23,-1.32,10.06
2022:121793.400,121793.4,7.54,2.21,-1.66,1.22,-1.31,10.04
2022:121793.600,121793.6,7.58,1.6,0.56,1.46,-1.06,10.79
2022:121793.800,121793.8,8.87,1.4,-1.12,1.18,-1.18,9.71
2022:121794.000,121794,6.31,2.64,-0.24,1.25,-1.08,10.21
2022:121794.200,121794.2,5.24,2.17,3.05,0.97,-0.6,10.34
,121794.4,5.77,0.31,-0.93,1.24,-0.82,10.17
,121794.6,5.11,-0.18,-0.18,1.29,-0.89,10.52
2022:121794.800,121794.8,4.5,1.95,0.81,1.24,-0.99,10.06
,121795,4.72,0.46,1.38,1.25,-0.71,10.6
2022:121795.200,121795.2,5.41,-0.84,-1.93,1.29,-1.03,9.96
,121795.4,2.61,2.32,0.21,1.18,-0.68,10.34
,121795.6,3.95,0.78,-1.52,0.71,-0.54,10.42
2022:121795.800,121795.8,2.63,-0.02,-0.04,1.01,-0.55,9.92
2022:121796.300,121796.3,2.03,-0.25,-0.65,0.94,-0.46,10.65
,121796.5,0.91,-0.46,-0.42,0.98,-0.43,10.08
2022:121796.700,121796.7,1.26,-0.28,0.41,1.21,-0.5,10.3
,121796.9,1.23,-0.43,-1.07,1.19,-0.54,10.22
2022:121797.100,121797.1,0.93,-0.56,-0.42,1.17,-0.35,10.21
2022:121797.500,121797.5,0.39,0.5,-0.22,1.07,-0.28,10.36
,121797.7,-0.16,-0.85,-0.69,1.13,-0.15,9.93
2022:121797.900,121797.9,0.09,-0.58,-1.05,1.53,-0.26,10.64
2022:121798.100,121798.1,-0.31,-1.46,-0.25,1.44,-0.25,9.98
2022:121798.300,121798.3,-0.93,-0.53,0.34,1.49,0,10.27
,121798.5,-1.07,-1.05,-0.5,1.53,-0.01,10.09
2022:121798.700,121798.7,-2.93,-0.53,-0.1,1.6,0.33,10.42
2022:121798.900,121798.9,-3.46,-0.33,-0.79,1.57,0.25,9.85
2022:121799.100,121799.1,-4.42,0,-0.69,1.68,0.39,10.26
2022:121799.300,121799.3,-5.45,0.58,-0.8,1.62,0.45,9.96
2022:121799.500,121799.5,-6.56,0.78,-0.7,1.73,0.67,10.18
2022:121799.700,121799.7,-7.62,0.37,0.08,1.67,0.7,10.06
2022:121799.900,121799.9,-8.49,-0.28,-0.21,1.7,0.9,10.3
2022:121800.100,121800.1,-9.7,-0.54,0.62,1.68,1.25,10.2
,121800.3,-10.92,-0.98,-1.22,1.56,1.26,9.72
,121800.5,-11.56,-1.47,-0.32,2.1,1.43,10.64
2022:121800.700,121800.7,-11.53,-2.23,-1.08,1.56,1.27,9.3
2022:121800.900,121800.9,-11.78,-2.98,-0.25,1.78,1.13,11.09
2022:121801.100,121801.1,-11.53,-1.49,0.66,1.21,1.13,9.96
,121801.3,-11.49,-2.04,-1.51,1.33,1.11,9.82
2022:121801.500,121801.5,-11.15,-3.33,0.28,1.25,1.13,10.61
,121801.7,-11.34,-2.07,-0.48,1.21,0.78,10.3
2022:121801.900,121801.9,-11.39,-0.94,-0.64,1.16,1.1,10.06
2022:121802.100,121802.1,-11.33,-3.21,0.78,1.03,1.13,10.37
2022:121802.300,121802.3,-11.74,-1.94,-1.62,0.99,1,9.7
,121802.5,-12,-0.82,-1.59,1.17,1.28,10.24
,121802.7,-12.22,-2.78,-2.69,1.17,1.45,10.5
2022:121802.900,121802.9,-12.52,-2.29,0.32,1.11,1.32,10.31
2022:121803.100,121803.1,-13.83,-1.48,-0.2,1.05,1.5,10.08
2022:121803.300,121803.3,-13.69,-2.2,1.13,1.14,1.53,10.43
,121803.5,-13.52,-3.01,-2.08,0.99,1.57,10.04
,121803.7,-14.39,-1.42,0.29,1.12,1.46,10.4
2022:121803.900,121803.9,-14.3,-1.76,-2.5,1.11,1.75,10.11
2022:121804.100,121804.1,-14.74,-1.87,-0.23,1.14,1.5,9.9
2022:121804.300,121804.3,-14.51,-1.95,-1.95,1.4,1.65,10.5
2022:121804.500,121804.5,-14.68,-3.16,-1.65,1.21,1.55,9.99
2022:121804.700,121804.7,-14.06,-2.33,-0.07,1.6,1.45,10.4
2022:121804.900,121804.9,-14.57,-2.16,0.51,1.22,1.58,9.95
2022:121805.100,121805.1,-14.37,-3.84,-0.34,1.45,1.58,10.3
,121805.3,-12.62,-2.8,-1.17,1.38,1.24,9.7
2022:121805.500,121805.5,-11.19,-3.97,-3.04,1.79,1.02,10.57
2022:121805.700,121805.7,-9.41,-3.79,-1.97,1.61,0.78,9.92
2022:121805.900,121805.9,-7.16,-8.23,-1.29,2.26,0.52,12
2022:121806.100,121806.1,-8.26,-5.3,-2.46,0.73,1.04,9.23
2022:121806.300,121806.3,-7.26,-1.5,-0.38,1.58,0.55,11.32
2022:121806.500,121806.5,-7.14,1.75,0.9,0.89,0.36,8.97
2022:121806.700,121806.7,-9.38,-3.44,-1.55,1.08,0.71,10.33
2022:121806.900,121806.9,-7.37,-0.65,5.31,1.08,0.71,10.37
,121807.1,-3.44,-1.54,-3.96,1.13,0.39,10.27
,121807.3,-4.04,-1.94,0.37,1.15,0.07,9.41
2022:121807.500,121807.5,-3.03,-1.02,0.64,1.21,0.17,11.09
2022:121807.700,121807.7,-2.18,-2.23,-0.91,1.11,-0.04,9.75
2022:121807.900,121807.9,-1.46,-0.34,0.01,1.29,0.1,10.54
2022:121808.100,121808.1,-0.66,-1.78,-0.94,1.15,0,10.28
,121808.3,-0.64,0.44,0.32,1.15,0.02,10.21
2022:121808.500,121808.5,-0.24,-0.76,-0.77,1,0.17,10.27
,121808.7,-0.41,-0.69,-1,1.18,0.06,10.43
,121808.9,-0.37,-0.06,-0.09,1.09,0.08,10.05
,121809.1,0.69,-1.7,-1.56,1.15,-0.16,10.21
2022:121809.300,121809.3,0.09,0.42,0.81,1.15,-0.15,10.35
2022:121809.500,121809.5,0.72,-0.55,-1.12,1.1,-0.2,9.86
2022:121809.700,121809.7,0.68,-0.16,0.83,1.14,-0.12,10.37
2022:121809.900,121809.9,0.15,-0.01,-0.9,0.94,-0.17,9.81
2022:121810.100,121810.1,-0.32,0.34,0.5,1.25,0.08,10.58
,121810.3,-0.68,-0.51,-0.56,1.03,0.1,9.97
,121810.5,-1.2,-0.62,-0.37,1.2,0.4,10.43
,121810.7,-1.59,-1.34,-1.11,1.19,0.28,10.18
2022:121810.900,121810.9,-2.96,-0.35,0.96,1.58,0.52,10.49
2022:121811.100,121811.1,-3.71,0.25,1.58,1.15,0.63,9.86
,121811.3,-4.3,-1.09,-0.68,1.56,0.67,10.64
,121811.5,-4.63,-2.49,0.22,1.83,0.54,11.1
2022:121811.700,121811.7,-4.97,1.36,2.71,1.56,0.44,9.77
2022:121811.900,121811.9,-5.09,-1.07,0.79,1.6,0.83,10.62
2022:121812.100,121812.1,-4.24,-1.16,2.48,1.78,0.32,10.72
2022:121812.300,121812.3,-4.13,0.96,-1.82,1.76,0.62,9.83
,121812.5,-3.2,-0.76,-0.01,1.85,0.52,10.42
2022:121812.700,121812.7,-0.78,-1.79,-3.49,1.92,0.09,9.9
2022:121812.900,121812.9,-0.6,0.78,-0.73,1.95,0.25,9.97
2022:121813.100,121813.1,0.57,-1.21,-0.85,1.94,0.31,10.64
,121813.3,1.76,-2.17,0.09,1.83,-0.02,9.86
2022:121813.500,121813.5,1.56,-0.02,1.46,2.01,-0.03,10.71
,121813.7,2.61,-1.27,-1.28,2.1,-0.16,9.87
2022:121813.900,121813.9,3.4,-0.38,0.64,1.79,0,10.15
,121814.1,,,,,,
,121814.3,3.35,0.13,0.27,2.14,-0.03,10.09
2022:121814.500,121814.5,3.53,-2.41,-1.18,2.12,-0.12,10.05
,121814.7,2.51,-0.46,-0.79,2.34,-0.34,9.93
2022:121814.900,121814.9,3.28,-0.77,-0.28,2.31,-0.04,10
2022:121815.100,121815.1,2.93,-0.84,0.24,2.34,-0.39,9.89
,121815.5,1.38,0.35,-1.01,2.45,-0.11,10.23
2022:121815.700,121815.7,1.36,0.85,0.51,2.47,-0.11,10.1
2022:121816.100,121816.1,1.65,-0.42,-0.5,2.55,0.07,10.04
2022:121816.300,121816.3,1.07,-0.1,-0.49,2.67,-0.01,9.93
2022:121816.700,121816.7,0.79,-0.23,-0.3,2.64,0.01,10.09
2022:121816.900,121816.9,-1.07,-0.2,2.77,0.78,-0.18,10.35
2022:121817.300,121817.3,0.7,0.17,-0.36,1.24,-0.15,10.31
2022:121817.700,121817.7,0.24,-0.21,-0.2,1.04,-0.23,10.17
2022:121817.900,121817.9,0.44,-0.25,-0.41,1.1,-0.15,10.23
,121818.1,0.39,-0.31,-0.09,1.19,-0.22,10.3
,121818.3,-0.05,0.26,0.05,1.08,-0.03,10.24
,121818.5,-0.03,0.46,0.27,1.04,-0.09,10.23
2022:121818.700,121818.7,0.44,-0.39,-0.23,1.15,-0.18,10.29
2022:121818.900,121818.9,0.19,-0.29,-0.14,1.1,-0.24,10.33
2022:121819.100,121819.1,0.52,-0.12,-0.36,1.13,-0.08,10.22
2022:121819.300,121819.3,0.55,-0.97,-0.39,1.18,-0.25,10.29
2022:121819.500,121819.5,0.42,-0.27,-0.24,1.11,-0.17,10.3
,121819.7,0.27,-0.39,-0.09,1.17,-0.12,10.3
,121819.9,0.57,-0.71,-0.46,1.11,-0.11,10.33
2022:121820.100,121820.1,0.14,-0.19,-0.12,1.11,-0.15,10.24
2022:121820.300,121820.3,0.42,0.02,-0.12,1.12,-0.05,10.33
2022:121820.500,121820.5,0.77,-0.71,-0.27,1.18,-0.35,10.23
2022:121820.700,121820.7,-0.46,0.94,0.3,1.03,0.07,10.23
,121820.9,0.57,-1.25,-0.44,1.14,-0.05,10.23
,121821.1,0.42,-0.06,-0.2,1.08,-0.27,10.17
2022:121821.300,121821.3,0.34,0.03,-0.08,1.12,-0.07,10.33
2022:121821.500,121821.5,0.59,-0.73,-0.29,1.09,-0.28,10.25
2022:121821.700,121821.7,0.37,-0.15,-0.1,1.17,-0.21,10.37
2022:121821.900,121821.9,0.35,-0.26,-0.26,1.06,-0.14,10.29
,121822.1,0.51,-0.72,-0.2,1.17,-0.18,10.23
2022:121822.300,121822.3,0.3,-0.15,-0.15,1.08,-0.22,10.26
2022:121822.500,121822.5,0.38,-0.99,-0.35,1.14,-0.03,10.31
2022:121822.700,121822.7,0.37,-0.33,-0.35,1.09,-0.14,10.19
2022:121822.900,121822.9,0.28,-0.3,-0.22,1.14,0,10.31
2022:121823.100,121823.1,0.46,-0.13,-0.33,1.08,-0.09,10.2
,121823.3,0.31,-0.01,-0.12,1.13,-0.01,10.32
2022:121823.500,121823.5,0.47,-0.31,-0.42,1.03,-0.16,10.16
2022:121823.700,121823.7,0.02,0.64,0.18,1.08,-0.15,10.33
2022:121823.900,121823.9,0.43,-0.05,-0.22,1.09,-0.11,10.3
2022:121824.100,121824.1,0.47,-0.59,-0.23,1.12,-0.21,10.22
,121824.3,0.32,-0.04,-0.04,1.12,-0.19,10.26
,121824.5,0.39,-0.74,-0.31,1.12,-0.22,10.33
2022:121824.700,121824.7,0.34,0.09,-0.13,1.14,-0.19,10.25
2022:121824.900,121824.9,0.3,-0.54,-0.15,1.12,-0.04,10.39
2022:121825.100,121825.1,0.49,-0.82,-0.37,,,
,121825.3,0.2,-0.15,-0.07,1.12,-0.03,10.31
,121825.5,0.29,-0.59,-0.29,1.07,-0.04,10.29
,121825.7,0.36,-0.07,-0.21,1.11,-0.09,10.21
2022:121825.900,121825.9,0.32,-0.07,-0.33,1.06,-0.03,10.3
2022:121826.100,121826.1,0.3,-0.09,-0.01,1.1,-0.08,10.26
2022:121826.300,121826.3,0.48,-0.01,-0.27,1.12,-0.12,10.21
,121826.5,0.42,-0.29,-0.31,1.11,-0.13,10.32
2022:121826.700,121826.7,0.34,-0.38,-0.19,1.06,-0.15,10.29
2022:121826.900,121826.9,0.27,-0.37,-0.12,1.13,-0.17,10.29
,121827.1,0.47,-0.43,-0.24,1.11,-0.15,10.26
2022:121827.300,121827.3,0.31,-0.75,-0.18,1.09,-0.17,10.33
2022:121827.500,121827.5,0.44,-0.63,-0.36,1.09,-0.12,10.31
2022:121827.700,121827.7,0.24,-0.49,-0.1,1.12,-0.12,10.29
,121827.9,0.5,-0.25,-0.38,1.15,-0.03,10.35
2022:121828.100,121828.1,0.4,-0.54,-0.43,1.07,-0.09,10.19
2022:121828.300,121828.3,0.46,-0.29,-0.27,1.13,0.01,10.18
2022:121828.500,121828.5,0.41,-0.36,-0.5,1.06,-0.07,10.24
2022:121828.700,121828.7,0.28,0.17,0.1,1.13,-0.04,10.28
2022:121828.900,121828.9,0.45,-0.2,-0.36,1.1,-0.15,10.28
2022:121829.100,121829.1,0.46,-0.42,-0.34,1.13,-0.17,10.26
2022:121829.500,121829.5,0.38,-0.2,-0.07,1.13,-0.17,10.3
2022:121829.700,121829.7,0.51,-0.79,-0.48,1.09,-0.13,10.24
2022:121829.900,121829.9,0.34,-0.43,-0.03,1.15,-0.21,10.28
2022:121830.100,121830.1,0.46,-0.31,-0.38,1.11,-0.09,10.28
2022:121830.300,121830.3,,,,,,
,121830.5,0.31,-0.35,-0.14,1.13,0,10.34
,121830.9,0.37,-0.26,-0.33,1.04,-0.06,10.18
2022:121831.100,121831.1,0.4,-0.03,-0.26,1.16,-0.09,10.3
2022:121831.300,121831.3,0.34,-0.06,-0.3,1.03,-0.02,10.22
2022:121831.500,121831.5,0.39,0.16,-0.27,1.06,-0.09,10.26
,121831.9,0.46,-0.59,-0.26,1.15,-0.15,10.31
2022:121832.100,121832.1,0.42,-0.42,-0.28,1.09,-0.24,10.26
2022:121832.300,121832.3,0.24,-0.16,0.01,1.13,-0.12,10.32
2022:121832.500,121832.5,0.49,-0.82,-0.29,1.11,-0.18,10.27
2022:121832.700,121832.7,0.52,-0.71,-0.43,1.16,-0.17,10.32
2022:121832.900,121832.9,0.26,-0.34,-0.12,1.07,-0.1,10.29
,121833.1,0.46,-0.63,-0.42,1.14,-0.05,10.3
2022:121833.300,121833.3,0.35,-0.36,-0.29,1.07,-0.08,10.26
2022:121833.500,121833.5,0.36,-0.13,-0.33,1.11,-0.02,10.29
,121833.7,0.3,-0.3,-0.17,1.08,-0.03,10.2
2022:121833.900,121833.9,0.4,0.05,-0.25,1.11,-0.07,10.24
,121834.1,0.44,-0.3,-0.29,1.12,-0.13,10.27
2022:121834.300,121834.3,0.33,-0.05,-0.24,1.05,-0.08,10.3
,121834.5,0.47,-0.6,-0.18,1.16,-0.26,10.26
2022:121834.700,121834.7,0.28,0.35,-0.11,1.04,-0.2,10.3
,121834.9,0.25,-0.58,-0.14,1.12,-0.12,10.33
2022:121835.100,121835.1,0.35,-0.35,-0.13,1.1,-0.22,10.19
,121835.3,0.44,-0.48,-0.33,1.14,-0.08,10.35
2022:121835.500,121835.5,0.4,-0.83,-0.37,1.1,-0.12,10.31
,121835.7,0.36,-0.38,-0.27,1.16,-0.11,10.23
2022:121835.900,121835.9,0.39,-0.19,-0.2,1.12,-0.16,10.27
2022:121836.200,121836.2,0.55,-0.56,-0.29,1.13,-0.22,10.32
2022:121836.400,121836.4,0.29,-0.43,-0.26,1.08,-0.11,10.34
2022:121836.600,121836.6,0.3,-0.51,-0.04,1.15,-0.21,10.21
,121836.8,0.49,-0.54,-0.49,1.1,-0.07,10.28
2022:121837.000,121837,0.33,-0.37,-0.23,1.12,-0.14,10.3
,121837.2,0.3,-0.45,-0.29,1.07,0,10.32
,121837.4,0.31,-0.27,-0.17,1.11,-0.08,10.24
2022:121837.600,121837.6,0.31,-0.03,-0.33,1.11,0,10.26
2022:121837.800,121837.8,0.44,-0.27,-0.37,1.08,-0.01,10.27
2022:121838.000,121838,0.34,-0.15,-0.22,1.08,-0.12,10.26
2022:121838.200,121838.2,0.44,0.1,-0.28,1.11,-0.06,10.29
2022:121838.400,121838.4,0.38,-0.19,-0.11,1.12,-0.13,10.25
2022:121838.600,121838.6,0.49,-0.3,-0.26,1.13,-0.12,10.28
,121838.8,0.32,-0.51,-0.23,1.1,-0.16,10.3
2022:121839.000,121839,0.32,-0.27,-0.02,1.15,-0.17,10.3
2022:121839.200,121839.2,0.36,-0.57,-0.3,1.08,-0.12,10.28
,121839.4,0.54,-0.77,-0.19,1.2,-0.09,10.27
2022:121839.600,121839.6,0.59,-0.52,-0.63,1.1,-0.15,10.25
2022:121839.800,121839.8,0.22,-0.25,-0.13,1.09,-0.05,10.18
,121840.2,0.38,-0.13,-0.18,1.07,-0.16,10.36
2022:121840.400,121840.4,0.28,0.04,-0.18,1.07,-0.03,10.26
2022:121840.600,121840.6,0.32,-0.14,-0.36,1.08,-0.03,10.27
2022:121840.800,121840.8,0.25,0.08,0,1.09,-0.07,10.29
2022:121841.000,121841,,,,,,
,121841.2,0.43,-0.43,-0.2,1.07,-0.17,10.23
2022:121841.400,121841.4,0.42,-0.12,-0.26,1.16,-0.17,10.27
,121841.6,0.33,-0.32,-0.17,1.07,-0.1,10.29
2022:121841.800,121841.8,,,,,,
,121842,0.28,-0.41,-0.18,1.11,-0.12,10.25
2022:121842.200,121842.2,0.48,-0.71,-0.4,1.12,-0.05,10.28
,121842.4,0.46,-0.74,-0.41,1.11,-0.1,10.25
2022:121842.600,121842.6,0.3,0.08,-0.12,1.12,-0.05,10.21
2022:121842.800,121842.8,0.47,-0.68,-0.38,1.09,-0.04,10.27
2022:121843.200,121843.2,0.12,0.5,0.12,1.07,-0.06,10.19
2022:121843.400,121843.4,0.53,-0.53,-0.49,1.13,0.07,10.29
2022:121843.600,121843.6,0.44,-0.07,-0.21,1.09,-0.16,10.23
2022:121843.800,121843.8,0.27,0.2,-0.2,1.13,-0.07,10.34
2022:121844.000,121844,0.4,-0.09,-0.12,1.11,-0.07,10.3
2022:121844.200,121844.2,0.45,-0.43,-0.35,1.06,0.04,10.27
2022:121844.400,121844.4,0.26,-0.19,-0.07,1.08,-0.09,10.29
2022:121844.600,121844.6,0.49,-0.8,-0.37,1.14,-0.15,10.3
,121844.8,0.2,-0.24,-0.12,1.09,-0.07,10.31
